update,episode,timestep,reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release
2,3,3,0.244,47.56,60.0,2.0,0.0,10.0,10.0,50.0
2,3,4,0.298,16.82,60.0,2.0,0.0,10.0,10.0,50.0
2,3,5,0.255,31.71,45.39,2.0,0.0,10.0,10.0,50.0
2,3,6,0.345,15.0,34.79,2.0,-5.08,10.0,10.0,50.0
2,3,7,0.287,35.82,35.81,2.0,-13.1,10.0,10.0,201.6
2,3,8,0.294,44.38,30.0,2.0,-2.39,10.0,10.0,142.13
2,3,9,0.297,34.61,30.0,2.0,0.0,10.0,10.0,64.88
2,3,10,0.296,59.13,30.0,2.0,-0.97,10.0,10.0,263.86
2,3,11,0.261,51.63,47.75,2.0,-5.11,10.0,10.0,300.0
2,3,12,0.26,60.0,40.39,2.0,-3.47,10.0,10.0,300.0
2,3,13,0.259,60.0,40.25,2.0,0.0,9.72,10.0,300.0
2,3,14,0.252,60.0,52.39,2.0,0.0,10.0,10.0,300.0
3,0,0,0.241,40.86,38.92,1.29,-9.31,6.87,9.32,160.44
3,0,1,0.198,53.25,60.0,0.19,-15.0,10.0,9.35,79.29
3,0,2,0.231,60.0,60.0,1.13,-15.0,10.0,10.0,50.0
3,0,3,0.184,60.0,60.0,0.0,-15.0,10.0,10.0,50.0
3,0,4,0.184,60.0,60.0,0.02,-15.0,10.0,10.0,50.0
3,0,5,0.202,60.0,60.0,0.19,-15.0,10.0,10.0,50.0
3,0,6,0.21,60.0,60.0,0.35,-15.0,8.23,10.0,50.0
3,0,7,0.184,60.0,60.0,0.0,-15.0,10.0,10.0,50.0
3,0,8,0.184,60.0,60.0,0.0,-15.0,10.0,10.0,50.0
3,0,9,0.184,60.0,60.0,0.0,-15.0,5.02,10.0,50.0
3,0,10,0.12,60.0,60.0,0.0,-15.0,1.0,10.0,50.0
3,0,11,0.183,60.0,60.0,0.0,-15.0,8.86,10.0,50.0
3,0,12,0.18,60.0,60.0,0.0,-15.0,8.28,10.0,50.0
3,0,13,0.12,60.0,60.0,0.0,-15.0,1.0,10.0,50.0
3,0,14,0.155,60.0,60.0,0.36,-15.0,1.0,10.0,159.4
3,1,0,0.188,56.9,60.0,0.0,-13.8,10.0,5.94,50.0
3,1,1,0.187,60.0,60.0,0.0,-13.01,10.0,4.09,50.0
3,1,2,0.138,60.0,60.0,0.0,-4.2,10.0,2.41,50.0
3,1,3,0.185,52.98,60.0,0.0,-5.37,10.0,0.1,50.0
3,1,4,0.268,60.0,60.0,0.74,-10.36,10.0,0.1,50.0
3,1,5,0.298,60.0,60.0,2.0,-7.11,10.0,0.1,50.0
3,1,6,0.32,60.0,60.0,1.46,-13.62,10.0,0.1,50.0
3,1,7,0.28,60.0,60.0,0.84,-13.77,4.75,0.1,50.0
3,1,8,0.319,60.0,60.0,1.74,-15.0,5.85,0.1,50.0
3,1,9,0.283,60.0,60.0,0.35,-15.0,6.23,0.1,50.0
3,1,10,0.217,60.0,60.0,0.0,-15.0,2.44,0.1,50.0
3,1,11,0.205,60.0,60.0,0.0,-15.0,2.0,0.1,50.0
3,1,12,0.12,60.0,60.0,0.0,-15.0,1.0,0.1,50.0
3,1,13,0.23,60.0,60.0,0.0,-15.0,3.66,0.1,50.0
3,1,14,0.254,60.0,60.0,0.0,-15.0,7.28,0.1,50.0
3,2,0,0.264,49.67,60.0,2.0,-15.0,9.19,10.0,186.36
3,2,1,0.31,42.08,30.0,2.0,-15.0,10.0,10.0,97.54
3,2,2,0.309,60.0,30.0,2.0,-15.0,10.0,10.0,85.13
3,2,3,0.308,60.0,30.0,2.0,-15.0,10.0,9.43,91.16
3,2,4,0.322,60.0,30.0,2.0,-15.0,10.0,0.29,300.0
3,2,5,0.33,30.22,30.0,2.0,-15.0,10.0,0.1,250.78
3,2,6,0.364,15.0,30.0,2.0,-4.58,10.0,2.16,152.68
3,2,7,0.367,15.0,30.0,2.0,-2.56,10.0,0.1,131.85
3,2,8,0.417,15.0,30.0,2.0,-11.07,10.0,0.1,50.0
3,2,9,0.314,37.12,30.0,2.0,-3.11,10.0,0.1,50.0
3,2,10,0.299,47.84,30.0,2.0,0.0,10.0,0.1,50.0
3,2,11,0.296,41.66,30.0,2.0,0.0,10.0,0.1,50.0
3,2,12,0.297,38.46,30.0,2.0,0.0,10.0,0.1,50.0
3,2,13,0.343,31.19,30.0,2.0,-7.96,10.0,0.1,50.0
3,2,14,0.312,60.0,30.0,2.0,-2.33,10.0,0.1,50.0
3,3,0,0.324,15.0,41.32,1.09,-15.0,4.7,0.1,300.0
3,3,1,0.311,15.0,60.0,2.0,-15.0,1.0,5.52,225.87
3,3,2,0.311,15.0,60.0,2.0,-15.0,1.0,10.0,255.31
3,3,3,0.333,15.0,58.62,2.0,-15.0,7.03,8.23,216.12
3,3,4,0.339,15.0,52.73,2.0,-15.0,10.0,10.0,285.44
3,3,5,0.288,22.49,47.97,2.0,-15.0,8.42,8.89,229.95
3,3,6,0.276,32.18,48.54,2.0,-15.0,5.59,8.79,50.63
3,3,7,0.309,41.33,30.0,2.0,-15.0,5.36,9.9,50.0
3,3,8,0.31,47.52,30.0,2.0,-15.0,10.0,10.0,108.22
3,3,9,0.314,35.2,30.0,2.0,-15.0,10.0,10.0,236.41
3,3,10,0.279,41.58,36.46,2.0,-15.0,10.0,10.0,269.24
3,3,11,0.267,59.98,46.31,2.0,-15.0,10.0,10.0,300.0
3,3,12,0.276,60.0,43.8,2.0,-15.0,10.0,8.87,242.73
3,3,13,0.312,60.0,30.0,2.0,-15.0,10.0,10.0,262.38
3,3,14,0.269,60.0,46.67,2.0,-15.0,10.0,6.22,267.83
