update,episode,timestep,reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release
2,3,11,0.228,28.73,60.0,2.0,-7.25,10.0,10.0,300.0
2,3,12,0.226,43.56,60.0,2.0,-7.04,10.0,10.0,300.0
2,3,13,0.218,45.9,60.0,2.0,-1.39,10.0,10.0,300.0
2,3,14,0.2,53.38,60.0,2.0,0.0,10.0,10.0,300.0
3,0,0,0.207,40.91,38.92,1.28,-9.3,6.86,9.32,160.61
3,0,1,0.173,53.32,60.0,0.04,-15.0,10.0,9.39,70.75
3,0,2,0.203,60.0,60.0,0.84,-15.0,10.0,10.0,50.0
3,0,3,0.17,60.0,60.0,0.0,-15.0,10.0,10.0,50.0
3,0,4,0.17,60.0,60.0,0.0,-15.0,10.0,10.0,50.0
3,0,5,0.17,60.0,60.0,0.0,-15.0,10.0,10.0,50.0
3,0,6,0.174,60.0,60.0,0.0,-15.0,7.85,10.0,50.0
3,0,7,0.17,60.0,60.0,0.0,-15.0,10.0,10.0,50.0
3,0,8,0.17,60.0,60.0,0.0,-15.0,10.0,10.0,50.0
3,0,9,0.175,60.0,60.0,0.0,-15.0,3.89,10.0,50.0
3,0,10,0.087,60.0,60.0,0.0,-15.0,1.0,10.0,50.0
3,0,11,0.174,60.0,60.0,0.0,-15.0,5.76,10.0,50.0
3,0,12,0.168,60.0,60.0,0.0,-15.0,4.54,10.0,50.0
3,0,13,0.087,60.0,60.0,0.0,-15.0,1.0,10.0,50.0
3,0,14,0.087,60.0,60.0,0.0,-15.0,1.0,10.0,50.0
3,1,0,0.169,56.97,60.0,0.0,-13.79,10.0,5.94,50.0
3,1,1,0.173,60.0,60.0,0.0,-11.3,10.0,4.11,50.0
3,1,2,0.085,60.0,60.0,0.0,-1.33,10.0,2.64,50.0
3,1,3,0.091,60.0,60.0,0.0,-1.65,10.0,0.1,50.0
3,1,4,0.199,60.0,60.0,0.27,-5.3,10.0,0.1,50.0
3,1,5,0.199,60.0,60.0,1.34,-0.9,10.0,0.1,50.0
3,1,6,0.215,60.0,60.0,0.82,-5.98,10.0,0.1,50.0
3,1,7,0.195,60.0,60.0,0.26,-4.62,10.0,0.1,50.0
3,1,8,0.245,60.0,60.0,1.08,-9.76,10.0,0.1,50.0
3,1,9,0.223,60.0,60.0,0.0,-15.0,10.0,0.1,50.0
3,1,10,0.223,60.0,60.0,0.0,-15.0,10.0,0.1,50.0
3,1,11,0.219,60.0,60.0,0.0,-15.0,9.47,0.1,50.0
3,1,12,0.187,60.0,60.0,0.0,-9.33,8.17,0.1,50.0
3,1,13,0.223,60.0,60.0,0.0,-15.0,10.0,0.1,50.0
3,1,14,0.223,60.0,60.0,0.0,-15.0,10.0,0.1,50.0
3,2,0,0.231,49.73,60.0,2.0,-15.0,9.18,10.0,186.52
3,2,1,0.248,38.49,30.0,2.0,-15.0,10.0,10.0,75.0
3,2,2,0.247,60.0,30.0,2.0,-15.0,10.0,10.0,50.0
3,2,3,0.241,60.0,30.0,2.0,-12.27,10.0,10.0,50.0
