score,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.3387,19.4,49.92,0.65,-8.93,7.22,0.21,67.37,15.77,45.64,1.13,-14.93,2.22,5.48,262.58,58.84,48.9,0.01,-6.09,5.4,0.33,121.05,47.63,47.93,0.68,-3.67,6.15,0.67,108.1
0.4308,30.21,33.39,1.57,-3.36,3.07,7.11,226.93,18.94,50.41,1.91,-14.93,5.76,1.6,97.74,42.08,43.88,1.84,-9.21,7.07,4.28,229.59,35.22,37.14,1.69,-3.19,3.78,6.56,287.38
0.313,23.99,38.79,0.37,-13.11,7.72,8.58,208.56,44.17,53.34,1.84,-5.81,3.3,4.63,136.05,40.54,53.1,1.16,-2.77,5.66,7.45,136.11,38.43,41.28,0.28,-14.26,2.94,0.72,89.47
0.3958,22.0,53.24,1.53,-13.73,5.91,5.62,295.25,45.42,32.39,1.29,-5.9,5.32,9.61,208.01,20.16,45.11,1.52,-9.66,9.63,9.15,199.45,22.75,34.31,0.76,-14.25,3.2,0.4,74.02
0.3586,42.96,30.65,0.08,-3.67,5.04,4.39,288.63,50.28,37.18,1.9,-12.12,5.51,3.14,56.88,56.09,58.91,0.53,-9.48,5.19,1.08,72.68,22.56,47.42,0.88,-7.34,7.41,3.57,75.39
0.3243,48.38,36.87,1.17,-4.2,7.8,8.01,126.84,51.62,56.59,1.11,-8.07,2.61,2.11,131.34,21.29,47.6,1.62,-12.71,5.72,6.23,156.42,55.95,47.03,0.8,-3.06,4.64,0.84,63.2
0.348,23.61,49.99,0.99,-7.74,8.02,5.69,177.59,29.82,51.96,0.24,-12.79,7.7,0.65,290.89,20.8,46.63,0.71,-8.03,4.73,7.48,248.86,57.77,33.79,1.86,-4.92,2.9,1.17,112.49
0.3071,22.24,46.38,0.3,-10.84,8.0,7.78,63.84,56.15,41.42,0.35,-9.89,7.65,8.31,73.49,31.08,47.67,0.17,-3.64,5.29,2.62,284.99,39.44,34.07,1.61,-14.75,5.72,5.95,220.81
0.3373,35.11,59.38,1.98,-1.93,6.49,1.39,131.84,50.15,57.18,0.01,-3.54,7.62,6.7,258.8,52.19,33.77,1.9,-14.44,8.92,0.23,150.4,59.82,43.87,1.97,-14.14,3.4,5.19,230.41
0.3314,41.38,34.42,0.1,-12.44,4.5,3.38,179.56,36.57,45.4,0.61,-9.08,7.21,3.43,282.67,28.37,51.53,1.76,-14.78,3.81,2.88,197.73,32.12,30.52,0.61,-3.9,3.31,1.79,184.25
0.4185,15.51,32.48,1.36,-8.01,8.44,4.29,138.86,36.19,30.27,0.61,-6.02,4.44,2.56,57.91,44.35,32.94,1.09,-0.57,6.09,4.08,278.15,32.96,49.28,1.42,-3.05,5.29,3.31,198.98
0.2985,31.62,51.5,1.9,-3.64,2.76,2.9,265.46,50.74,37.74,1.66,-3.19,2.15,5.6,249.02,46.51,54.19,1.83,-12.29,2.98,0.65,128.98,46.41,51.81,0.86,-5.84,6.8,8.61,133.81
0.3381,31.47,38.3,1.49,-7.29,8.05,5.48,212.85,46.54,48.42,0.86,-10.16,2.96,3.75,68.17,27.32,52.56,1.41,-14.81,9.43,6.52,279.81,25.91,52.36,0.78,-4.36,4.82,9.96,289.79
0.3428,28.6,52.12,0.52,-10.98,6.22,2.6,110.4,58.48,42.4,1.83,-2.9,6.8,5.2,74.41,33.86,31.62,1.23,-9.62,9.96,1.4,92.12,54.22,54.11,1.01,-13.2,3.92,2.15,97.18
0.3373,15.13,52.41,1.16,-3.66,6.5,1.15,85.39,53.14,56.63,1.04,-3.78,5.44,5.9,147.37,53.54,34.29,1.09,-13.81,2.99,0.99,104.4,52.57,34.79,0.21,-4.72,4.52,5.71,174.36
0.3134,22.8,40.96,1.62,-6.68,9.82,5.34,163.43,35.02,54.52,0.49,-1.36,1.94,4.06,144.42,57.31,50.99,1.4,-2.4,4.97,3.9,106.67,22.78,34.57,0.99,-11.34,6.52,8.21,217.33
0.3425,55.77,36.23,0.76,-8.5,5.73,0.25,269.41,39.42,38.41,0.31,-14.64,6.9,7.65,296.48,31.31,36.79,1.94,-9.91,2.79,7.66,226.8,19.34,48.28,0.89,-0.21,9.38,2.93,285.55
0.3201,28.91,31.06,1.04,-0.92,9.42,9.96,192.09,52.5,49.98,1.05,-6.02,6.75,0.71,239.56,25.2,58.98,1.15,-10.71,9.37,0.81,172.78,38.21,46.25,1.26,-2.15,4.6,6.75,212.71
0.3097,22.51,37.43,1.39,-1.17,2.12,0.19,148.4,59.04,37.42,0.99,-8.02,9.23,2.56,261.85,56.78,48.85,0.84,-0.16,2.02,1.8,250.91,32.99,45.61,0.84,-10.94,2.57,6.28,84.05
0.2854,34.07,55.38,0.73,-5.69,1.34,1.14,282.55,40.82,41.72,0.29,-3.04,8.28,0.82,258.6,15.79,42.99,1.04,-1.64,1.78,1.31,65.59,39.36,47.33,1.11,-6.61,1.5,0.16,58.72
0.3514,43.31,31.38,1.98,-6.54,8.85,9.47,116.66,27.61,49.95,1.68,-9.82,4.02,2.62,242.16,24.39,54.5,0.54,-4.08,5.76,7.16,276.44,27.89,50.71,1.89,-1.01,8.18,8.46,272.89
0.27,29.1,49.91,1.39,-3.23,2.58,6.34,217.32,58.61,51.77,1.35,-5.41,5.69,4.28,291.26,46.41,56.92,1.9,-7.67,5.63,5.78,80.6,49.71,47.98,0.66,-7.71,8.97,7.05,287.17
0.3092,31.11,49.33,0.56,-3.95,9.52,2.55,245.38,29.53,40.03,1.93,-8.05,1.66,7.57,87.24,34.51,51.12,0.78,-9.69,8.69,8.19,294.24,41.59,59.14,1.82,-14.08,4.84,4.03,280.94
0.3045,22.52,54.49,0.46,-13.58,6.34,7.31,188.06,27.96,50.54,0.86,-6.39,1.32,6.71,278.06,39.84,50.31,0.95,-3.62,4.13,3.04,268.56,29.98,38.93,1.32,-5.24,1.19,3.38,68.86
0.2961,57.2,30.14,1.39,-5.59,4.48,7.81,227.3,26.14,43.41,0.85,-3.18,4.61,6.52,167.44,47.0,59.08,0.56,-1.27,9.63,2.15,140.12,46.4,43.45,1.82,-4.81,8.42,6.43,258.65
0.2872,19.53,40.32,0.37,-5.77,1.3,4.45,108.63,36.56,50.08,0.67,-7.65,9.08,6.93,266.06,37.45,52.46,0.84,-6.53,5.04,2.0,279.31,37.14,38.91,1.89,-11.81,2.65,9.54,256.54
0.3523,16.16,59.9,0.7,-2.74,4.4,1.38,141.16,31.59,48.56,0.06,-3.16,4.35,1.45,214.5,38.37,30.6,1.96,-14.18,8.8,1.36,264.81,28.46,45.36,0.13,-14.67,7.74,6.55,199.0
0.291,31.59,53.01,1.32,-1.62,9.08,7.39,290.78,53.16,41.2,0.91,-0.44,3.59,2.58,54.85,59.17,37.78,1.07,-10.88,3.65,3.76,173.7,22.61,36.74,1.41,-2.15,2.31,5.19,250.99
0.3281,41.2,54.23,1.23,-2.99,5.61,6.76,208.27,31.25,39.6,0.58,-5.56,5.91,9.19,197.5,18.59,53.55,0.84,-11.89,8.19,0.74,88.92,23.24,50.03,0.08,-6.65,7.52,3.56,230.91
0.3447,29.15,53.02,1.1,-4.25,9.67,8.01,57.1,47.12,31.12,0.85,-1.89,4.37,2.72,200.32,35.79,30.13,1.51,-10.37,3.44,8.55,146.0,41.1,54.97,1.53,-6.0,4.95,7.85,135.56
0.3536,24.05,30.57,1.49,-7.34,5.53,3.82,200.97,41.29,39.62,1.23,-7.18,1.83,1.51,154.79,35.38,49.61,1.63,-12.9,4.93,5.87,130.03,38.49,42.2,0.59,-1.7,3.65,4.45,134.77
0.3777,19.1,39.36,0.91,-0.88,1.69,4.91,121.68,25.38,59.34,0.75,-10.52,8.23,2.64,115.43,16.84,55.63,0.26,-14.86,5.68,0.95,147.6,42.75,33.63,0.44,-8.63,4.77,0.51,184.76
0.3637,35.12,51.83,1.99,-11.09,9.02,2.63,175.64,56.84,35.92,1.22,-11.37,7.18,2.93,232.74,33.85,35.0,1.25,-13.18,9.51,6.64,70.15,32.19,48.61,1.76,-6.59,2.6,4.46,108.41
0.3894,38.14,43.2,0.2,-8.83,6.38,2.65,73.79,16.39,35.06,1.68,-9.64,7.58,4.74,260.87,57.79,31.64,0.69,-1.58,7.41,7.26,75.63,35.06,33.53,0.4,-12.59,1.86,7.22,178.46
0.348,22.06,48.13,1.06,-2.02,2.16,4.11,158.03,17.78,56.41,1.91,-14.98,2.26,5.14,226.66,33.69,44.53,1.49,-7.79,1.41,0.31,226.06,50.75,48.16,0.22,-10.68,9.26,4.65,129.03
0.4304,29.1,33.52,1.98,-2.6,4.69,5.26,280.48,40.79,30.57,1.42,-11.23,7.92,0.55,63.28,47.33,58.63,1.84,-5.51,4.16,9.17,167.46,35.69,55.94,1.26,-2.09,7.55,1.14,110.4
0.3542,16.98,43.77,0.7,-6.69,1.13,8.19,239.09,19.73,35.17,1.95,-2.97,6.73,6.95,53.32,53.08,48.2,1.96,-3.08,2.73,1.75,101.82,37.43,55.04,1.38,-2.01,7.3,6.06,265.89
0.3467,45.06,42.56,0.06,-14.6,6.05,9.82,95.69,27.32,35.78,1.2,-7.31,7.83,6.99,113.52,54.59,45.34,1.89,-13.86,7.32,0.85,212.93,25.02,43.7,0.01,-0.02,2.22,3.42,296.21
0.3483,56.35,41.33,0.94,-14.4,9.44,7.02,290.01,29.7,51.65,0.34,-12.66,9.23,6.98,71.45,23.32,54.67,1.83,-12.0,8.96,6.51,194.44,57.46,44.24,0.7,-3.37,1.15,8.19,188.31
0.2935,51.7,52.39,1.3,-7.79,9.06,3.58,271.56,54.36,54.33,0.18,-12.42,9.84,4.19,145.36,50.93,35.31,1.73,-14.55,1.24,8.16,137.3,38.51,32.42,0.09,-4.07,2.4,7.7,149.51
0.3217,57.53,57.67,1.3,-3.49,9.67,3.48,226.81,24.42,48.02,1.52,-8.65,4.31,6.53,277.89,18.4,47.7,1.53,-2.59,3.18,7.74,252.85,35.87,47.52,0.31,-1.87,6.17,7.17,137.84
0.3034,45.55,57.98,0.07,-5.83,7.92,9.26,81.84,20.35,59.9,0.38,-12.71,5.6,7.67,200.21,30.51,37.59,1.44,-7.34,4.62,4.81,113.74,33.64,53.89,0.97,-6.62,5.69,3.46,94.64
0.3488,16.49,55.6,0.78,-2.95,9.51,2.9,250.13,34.18,54.4,0.98,-12.56,8.59,8.56,154.63,27.56,36.15,1.08,-7.93,5.36,4.17,105.1,21.73,36.63,1.4,-0.48,4.9,9.49,139.32
0.3499,32.97,35.08,0.42,-1.31,4.54,2.65,284.05,56.16,34.27,1.16,-9.79,9.47,9.54,81.7,18.75,57.01,0.48,-11.48,6.5,8.3,51.12,35.04,56.9,1.41,-1.92,8.92,4.75,256.35
0.3355,56.31,45.56,0.64,-8.38,1.81,6.6,115.04,17.76,32.72,1.25,-1.51,1.72,2.95,138.99,37.02,44.81,1.35,-13.1,2.88,4.0,87.87,51.62,51.1,0.17,-1.8,1.83,7.49,93.44
0.3204,52.96,59.63,0.48,-9.23,2.58,1.2,194.01,53.07,51.96,0.98,-8.52,7.32,0.76,181.71,28.67,48.03,1.96,-8.72,6.99,6.88,162.33,17.05,57.12,0.38,-14.95,2.27,7.01,292.07
0.3364,38.48,58.52,1.58,-7.4,6.3,7.91,236.3,41.21,40.65,0.7,-5.06,5.3,8.35,162.61,16.19,37.93,1.42,-4.86,9.51,3.28,163.25,39.4,30.95,1.99,-3.68,5.34,3.3,196.68
0.3197,44.22,50.35,1.23,-8.52,9.52,5.87,176.53,35.68,50.46,0.94,-13.3,3.49,0.65,222.34,50.67,50.87,1.93,-10.74,5.36,8.2,291.28,35.31,40.83,1.54,-7.05,5.92,9.1,167.88
0.3626,23.08,44.46,1.86,-7.26,2.38,2.62,106.79,45.8,33.97,1.24,-10.28,1.52,4.06,124.59,31.99,53.16,1.72,-9.0,4.53,7.44,299.2,17.16,32.68,1.49,-9.2,5.98,4.53,206.5
0.2997,28.54,50.03,0.95,-0.74,6.24,0.82,145.71,47.96,39.68,1.12,-13.34,5.18,8.3,214.56,25.74,44.38,0.67,-3.05,8.24,3.86,145.97,55.19,49.31,0.53,-6.56,8.62,9.63,133.2
0.3054,26.53,46.71,1.24,-14.36,3.3,1.9,144.01,37.9,48.18,1.04,-10.22,1.9,8.55,206.39,32.51,47.11,1.72,-6.71,3.27,8.85,214.0,42.08,44.63,0.27,-6.9,2.97,4.75,153.57
0.3606,33.63,46.29,0.16,-8.16,9.01,2.56,128.3,17.85,30.31,1.92,-3.77,5.92,7.31,157.97,49.56,46.91,1.03,-3.84,5.99,9.86,50.61,28.2,39.21,0.11,-9.84,3.37,9.8,285.66
0.4038,45.2,41.03,0.45,-7.66,5.53,2.09,122.72,30.11,33.46,1.25,-11.74,3.78,3.73,105.61,22.33,32.2,1.66,-11.3,2.81,1.25,217.4,56.04,31.41,0.11,-3.31,3.22,5.82,276.6
0.3821,31.38,41.75,1.72,-8.13,3.79,5.87,128.68,36.98,31.42,0.05,-11.68,3.29,0.86,231.59,32.76,32.3,0.81,-13.3,6.56,1.75,214.52,36.14,33.03,0.3,-3.28,8.87,2.03,220.32
0.2761,52.32,46.55,0.36,-1.14,3.64,7.54,220.14,39.32,41.61,0.32,-1.58,1.38,6.89,157.53,20.64,36.13,1.84,-2.39,2.87,1.25,120.34,46.59,39.4,0.68,-10.24,1.52,8.95,132.55
0.3435,19.16,39.38,0.84,-6.3,1.92,4.77,67.9,24.61,42.75,1.07,-9.26,7.41,3.45,124.08,52.04,57.85,1.14,-11.03,2.3,9.06,272.32,20.53,55.36,0.21,-7.01,6.38,8.73,66.57
0.3279,33.03,43.89,2.0,-3.71,1.53,8.71,67.81,46.78,32.27,0.5,-13.9,8.36,9.03,218.29,32.14,37.11,0.04,-1.55,2.8,9.9,106.2,30.94,46.76,1.71,-5.64,9.22,5.57,114.26
0.2801,48.43,54.06,0.0,-5.49,8.72,0.54,260.48,49.42,43.68,1.13,-8.65,1.05,4.96,269.34,58.15,35.21,0.48,-12.12,3.09,0.85,297.4,22.6,41.55,1.07,-13.62,7.48,0.74,220.35
0.292,27.81,49.1,0.9,-9.97,6.23,0.12,212.25,39.62,36.2,1.52,-2.52,3.22,7.36,256.08,33.5,54.01,0.14,-7.58,3.71,4.09,298.87,52.5,55.55,0.27,-9.5,2.73,9.06,128.02
0.3783,20.38,53.35,1.49,-14.42,6.25,1.22,147.07,16.61,54.87,1.25,-13.25,2.86,8.96,129.3,21.2,51.73,0.79,-2.95,9.1,7.92,265.1,19.2,52.93,0.92,-1.97,1.72,3.41,51.5
0.3852,46.96,35.51,1.4,-0.08,6.57,8.75,231.62,15.04,50.74,0.72,-14.61,6.26,2.04,192.81,27.97,52.5,0.48,-2.21,3.36,6.99,204.94,32.37,39.48,1.28,-6.23,5.27,7.3,277.29
0.3359,37.25,48.9,1.3,-6.96,3.9,2.52,200.9,28.5,34.99,0.67,-4.45,9.54,1.35,162.1,53.6,36.23,1.39,-14.15,8.08,7.66,133.77,36.94,58.53,0.43,-4.52,4.81,4.49,212.14
0.342,19.26,49.57,1.02,-9.07,8.86,2.26,73.02,32.78,48.58,1.17,-6.95,8.71,9.56,286.91,59.93,33.32,1.43,-9.59,6.08,8.79,258.77,30.26,45.1,1.67,-4.99,5.68,8.37,73.89
0.3154,24.39,47.13,0.3,-12.17,5.09,3.04,145.36,41.35,59.84,0.19,-8.56,6.45,6.92,111.46,17.04,49.34,1.63,-8.31,2.83,2.04,253.26,38.26,39.63,1.08,-8.06,2.56,1.19,59.87
0.2795,51.61,36.97,0.16,-13.56,2.3,0.44,100.12,31.95,37.47,0.05,-6.13,4.07,3.32,215.29,46.22,57.92,0.21,-0.92,6.23,3.93,280.49,26.51,56.69,1.7,-9.44,5.91,7.52,173.95
0.3378,27.43,31.36,1.72,-0.37,1.03,3.24,156.05,37.86,54.6,0.66,-3.89,6.36,1.45,155.29,15.17,55.61,1.84,-8.11,8.2,2.62,216.81,37.54,57.61,1.68,-1.22,3.85,3.54,93.28
0.3154,48.31,47.44,1.39,-9.69,4.12,7.68,268.64,57.98,30.69,1.54,-7.34,5.76,9.62,210.79,40.02,52.28,0.76,-13.33,1.02,6.83,166.4,40.23,53.37,1.75,-4.2,1.06,6.21,65.4
0.3292,21.32,53.79,0.68,-3.99,9.09,1.88,162.28,44.01,42.46,0.61,-12.55,3.05,6.94,171.31,39.0,31.68,0.86,-5.06,5.82,9.56,265.2,16.78,46.33,1.16,-10.48,2.99,3.18,244.89
0.3339,19.4,41.28,0.34,-4.56,9.11,0.53,276.12,37.1,50.22,0.73,-14.45,3.59,4.42,260.08,51.28,30.94,1.26,-2.44,7.55,5.7,288.7,28.65,41.99,1.36,-11.07,6.0,6.8,296.87
0.3492,56.06,36.49,1.6,-9.73,8.23,2.01,257.57,50.35,36.99,1.35,-1.07,8.17,7.94,72.86,22.11,58.09,0.75,-14.24,6.73,7.73,141.79,50.41,57.34,0.53,-1.69,3.58,9.82,269.78
0.2674,33.9,57.4,0.87,-10.0,8.62,6.11,59.82,54.24,59.75,0.23,-2.96,4.56,0.62,122.51,26.03,58.74,0.12,-8.78,4.72,6.53,180.55,54.86,32.18,0.61,-11.67,6.07,8.47,232.88
0.3451,27.5,36.82,1.41,-12.35,7.27,7.93,235.53,28.1,59.11,1.98,-3.66,2.6,1.89,85.78,51.98,46.02,1.8,-10.82,1.14,8.72,253.4,44.22,42.19,0.68,-14.07,7.33,7.28,126.57
0.3666,45.79,32.05,1.77,-6.06,2.01,0.2,152.71,59.82,34.02,0.5,-10.54,9.39,7.06,163.04,25.01,58.24,0.96,-14.48,9.01,6.28,279.11,38.22,31.14,0.7,-13.55,2.78,9.82,129.92
0.3078,53.02,45.19,1.83,-5.48,7.73,4.75,175.62,32.54,44.46,0.95,-10.49,4.79,8.69,228.34,24.41,44.04,0.73,-2.19,7.12,4.71,216.4,56.79,35.77,1.03,-4.21,3.91,2.32,159.0
0.4067,51.8,37.41,1.1,-0.47,5.92,8.18,148.77,40.23,30.17,0.51,-9.65,2.58,4.36,273.85,24.65,30.49,0.21,-11.39,9.36,3.66,237.36,16.77,31.47,1.51,-3.79,3.04,4.08,255.1
0.3516,18.22,52.68,1.47,-1.75,3.08,0.94,195.23,59.17,51.15,1.43,-12.78,8.36,6.53,147.91,52.04,37.66,0.49,-2.63,8.8,5.73,88.22,34.07,30.74,1.74,-10.88,3.18,1.28,248.01
0.3238,23.88,53.97,1.26,-13.72,5.32,9.99,170.67,23.97,51.26,1.56,-7.47,2.18,8.59,116.83,21.44,58.7,0.06,-9.49,3.49,9.18,296.04,35.98,36.22,0.18,-7.09,4.06,3.44,128.75
0.2646,34.26,44.83,1.29,-12.21,4.82,7.22,283.05,36.36,50.0,0.48,-2.08,3.95,1.89,181.29,38.87,47.8,0.75,-0.12,8.04,2.7,254.03,58.36,57.04,0.72,-12.9,2.02,0.8,187.08
0.2941,47.14,30.58,1.96,-2.68,8.95,1.44,265.98,50.92,47.98,1.46,-6.36,9.88,3.99,225.36,32.31,42.94,0.07,-0.52,7.16,0.58,268.12,57.73,44.0,1.34,-7.61,6.06,6.07,263.19
0.2754,27.36,43.83,1.97,-5.48,1.41,2.47,257.21,29.13,43.51,0.36,-7.73,9.48,8.39,120.38,52.11,59.0,0.11,-12.96,3.77,2.39,230.18,40.67,52.28,0.44,-0.75,5.53,8.12,60.8
0.3859,22.52,51.08,1.05,-12.4,8.1,2.15,58.07,38.18,30.42,1.8,-0.44,4.24,1.51,171.74,38.1,42.41,1.65,-11.71,4.81,7.31,188.66,46.32,40.6,0.14,-2.32,2.02,4.79,191.83
0.3522,21.33,44.34,0.71,-12.18,6.86,1.49,235.78,45.28,48.86,1.78,-2.28,2.87,8.77,77.09,18.01,49.0,0.2,-12.71,7.82,7.68,52.2,22.09,36.97,1.01,-8.75,2.4,4.33,62.44
0.2658,37.31,55.36,0.01,-12.66,4.84,0.23,293.53,29.46,50.12,0.17,-8.93,7.87,7.32,117.27,37.74,55.06,0.37,-0.17,3.61,8.3,99.37,37.79,49.05,0.97,-0.52,7.97,0.62,116.3
0.3868,46.32,45.37,0.38,-1.37,8.8,9.29,283.17,46.89,44.76,1.76,-13.66,5.76,6.45,88.48,18.54,31.04,0.12,-10.61,5.7,0.56,216.58,17.12,44.47,1.17,-6.98,9.34,9.72,135.06
0.3226,34.43,48.12,1.94,-14.97,5.88,2.28,89.18,35.05,56.99,1.67,-10.83,1.26,10.0,236.12,40.39,46.54,1.09,-8.04,6.52,5.99,93.09,34.28,44.91,0.35,-5.8,2.76,2.42,249.93
0.2233,58.66,48.7,0.25,-9.24,4.95,3.46,99.63,38.93,55.18,0.06,-7.3,4.51,2.11,186.64,50.5,49.79,1.27,-3.61,9.76,9.98,165.38,52.33,45.53,0.31,-8.38,4.63,5.22,95.21
0.3208,19.51,46.27,1.38,-6.07,3.86,3.19,117.25,48.39,33.06,1.56,-3.74,5.03,3.91,113.47,56.62,42.7,0.04,-9.16,9.56,8.77,294.3,30.35,52.47,0.29,-11.91,3.49,2.99,240.0
0.3278,48.74,57.25,0.0,-12.42,9.34,5.41,73.67,46.63,58.85,1.35,-12.28,8.09,4.0,278.65,16.19,56.18,1.49,-2.21,8.67,0.33,91.12,37.01,46.13,0.63,-6.11,5.19,1.76,205.62
0.3496,15.73,50.84,1.76,-8.96,4.95,8.27,158.72,20.1,43.2,0.76,-6.4,4.98,8.31,184.7,35.99,36.81,1.91,-1.38,2.58,5.69,53.78,44.18,40.95,0.4,-4.73,7.88,0.81,186.04
0.3295,26.43,41.22,1.31,-12.36,3.49,3.53,274.2,17.71,54.09,0.12,-12.44,1.86,3.7,131.18,44.74,48.8,1.21,-5.42,8.08,9.99,63.95,57.49,47.48,0.74,-11.43,5.0,0.11,254.04
0.2808,31.53,51.26,1.07,-0.96,4.93,6.78,259.59,53.92,50.51,1.77,-2.26,7.18,0.67,71.9,43.24,35.71,0.98,-8.93,7.15,7.3,77.16,40.34,44.51,1.32,-10.02,1.57,9.28,111.24
0.2931,37.91,45.85,0.85,-10.3,5.2,3.01,239.09,56.75,52.65,0.35,-5.69,1.49,3.13,105.75,54.55,43.58,1.37,-10.23,5.23,4.8,209.01,16.3,44.42,1.55,-2.27,7.21,2.66,112.38
0.3097,56.47,51.6,1.72,-7.6,2.84,6.5,180.45,15.56,40.38,0.18,-0.88,3.29,9.43,97.0,39.29,57.52,0.62,-0.39,7.35,8.2,150.93,29.22,31.63,1.02,-2.61,8.6,9.82,88.97
0.3383,23.25,34.5,0.9,-0.84,7.19,4.3,100.25,32.2,44.08,1.74,-6.98,2.04,6.85,175.19,35.95,34.34,1.86,-11.9,9.91,7.64,274.05,37.54,49.82,1.2,-13.55,3.48,7.9,150.38
0.389,16.38,36.85,0.49,-10.93,8.92,8.55,260.3,26.76,38.11,1.18,-2.48,1.85,1.68,161.34,32.37,32.09,1.36,-12.23,6.2,6.83,225.74,59.63,59.59,1.72,-11.31,6.98,9.3,294.78
0.3037,48.23,59.48,0.65,-6.62,5.05,5.18,112.71,43.56,30.26,0.81,-0.51,3.63,0.76,198.85,54.83,30.38,0.17,-5.14,4.77,1.47,186.42,40.72,56.93,0.49,-10.7,8.25,6.49,254.01
0.3062,50.02,52.43,0.9,-14.88,5.35,7.58,123.41,45.8,43.14,0.1,-3.6,7.11,4.4,250.57,31.32,42.51,1.36,-11.04,5.65,1.73,291.13,26.49,46.3,1.69,-13.2,4.66,3.32,142.73
0.3372,56.21,37.24,0.87,-12.92,4.48,6.19,157.66,38.37,55.11,1.21,-14.62,6.12,8.73,261.7,47.76,50.03,0.92,-11.6,7.91,0.42,132.64,55.91,31.13,1.82,-12.25,9.14,1.99,180.56
0.346,24.78,56.93,0.34,-13.81,9.82,6.58,83.38,20.58,50.65,1.92,-0.44,8.01,5.29,143.81,48.7,34.26,1.15,-14.67,2.13,4.5,289.0,35.04,41.06,0.36,-6.42,5.03,8.99,73.74
0.2688,36.85,48.67,0.3,-13.44,7.88,7.07,121.19,49.81,50.03,0.69,-3.54,7.16,3.4,174.74,47.4,40.83,1.91,-3.22,3.61,1.06,292.85,28.12,48.5,0.86,-5.77,9.82,4.15,127.36
0.3733,55.88,35.1,1.37,-8.18,1.7,3.34,75.31,18.58,58.81,0.42,-13.75,2.56,9.6,234.63,22.02,35.1,1.63,-13.16,7.96,4.31,232.31,34.19,32.84,1.61,-1.81,7.02,1.31,193.25
0.3953,36.7,50.17,0.16,-10.14,5.99,3.19,251.28,21.67,32.16,1.39,-12.33,3.33,2.25,183.43,39.26,32.43,0.58,-12.98,5.92,3.78,209.84,57.79,54.29,0.71,-3.92,3.51,7.74,282.86
0.3659,29.33,37.02,1.94,-3.76,2.51,1.99,289.63,34.75,30.25,0.49,-6.57,8.29,2.76,288.77,42.23,41.81,1.93,-4.22,9.92,7.35,76.08,17.12,57.36,1.88,-5.84,2.18,7.31,138.79
0.3318,34.19,44.54,1.24,-6.44,5.68,7.92,168.87,17.54,50.82,0.32,-5.13,5.87,7.9,74.02,50.59,43.26,1.04,-9.86,9.86,6.06,159.86,51.03,39.85,1.62,-14.73,9.69,5.93,90.2
0.2859,53.5,46.88,0.64,-14.71,9.87,9.72,272.31,38.16,58.0,1.98,-5.9,2.41,2.91,161.34,54.93,57.46,0.63,-2.71,2.13,5.42,148.0,23.2,41.65,0.45,-7.09,8.05,6.7,225.26
0.3318,51.84,45.18,0.76,-14.77,9.0,8.21,153.16,20.09,49.95,1.0,-12.48,2.9,9.56,215.33,49.75,38.81,1.29,-8.97,2.46,8.58,165.73,28.75,53.65,0.25,-13.42,1.03,2.41,206.86
0.3556,37.93,41.25,1.09,-6.1,6.28,6.28,207.12,16.96,42.69,1.71,-4.19,9.9,0.77,141.23,22.23,58.3,0.86,-2.14,9.29,2.17,85.09,51.88,33.27,1.17,-12.44,2.05,9.61,155.58
0.3501,36.11,38.02,1.49,-6.95,4.93,0.25,172.11,27.56,37.11,0.9,-5.97,6.67,9.86,203.31,30.24,35.35,0.73,-12.73,5.8,6.43,74.28,38.47,56.3,1.57,-7.51,4.1,0.33,64.97
0.2604,38.14,48.86,0.7,-1.7,2.23,7.2,226.24,27.46,59.16,1.39,-5.61,2.37,9.73,260.68,40.05,52.92,0.24,-5.85,1.03,8.55,284.48,42.24,35.06,1.34,-5.19,2.35,6.06,160.29
0.3318,23.58,30.07,0.93,-1.84,9.29,2.42,76.23,59.75,55.29,1.81,-8.24,4.16,3.39,200.86,28.3,35.02,0.93,-2.9,8.12,6.44,267.02,48.19,59.07,1.9,-0.17,5.3,9.99,102.22
0.2671,44.08,41.4,1.26,-0.96,2.51,9.25,75.01,46.1,38.45,0.28,-13.2,2.21,1.6,279.39,58.66,48.88,0.99,-11.81,1.52,1.05,126.39,59.29,47.46,0.82,-1.31,6.4,2.48,234.85
0.3845,24.18,48.11,1.65,-11.6,3.61,9.28,263.44,58.62,48.74,1.72,-14.77,6.44,4.49,142.57,16.05,59.93,1.15,-9.55,9.37,5.17,252.74,57.29,51.5,0.79,-2.29,3.36,3.86,61.45
0.2506,30.95,42.89,0.34,-4.82,2.71,9.6,87.35,51.07,36.08,0.54,-0.5,1.53,6.56,207.1,57.79,57.77,0.49,-6.65,6.77,2.13,264.25,36.38,35.6,0.09,-10.67,8.73,2.99,241.05
0.3095,22.78,54.83,0.63,-8.32,2.89,3.8,268.31,57.57,32.15,0.98,-3.98,4.61,8.39,183.21,46.8,50.57,0.53,-12.1,1.42,7.17,80.67,18.25,55.23,1.99,-0.35,8.06,1.1,150.06
