update,episode,timestep,reward,Hum,Hiss,CL,Thre,Ratio,Attk,Release
5,0,20,0.456,15.0,60.0,2.0,-15.0,10.0,10.0,50.0
5,0,21,0.4662,15.0,60.0,2.0,-15.0,10.0,10.0,234.23
5,0,22,0.4672,15.0,60.0,2.0,-15.0,10.0,10.0,300.0
5,0,23,0.4542,15.0,60.0,2.0,-15.0,10.0,10.0,300.0
5,0,24,0.4582,15.0,60.0,2.0,-15.0,10.0,10.0,300.0
5,0,25,0.4629,15.0,60.0,2.0,-15.0,6.08,10.0,300.0
5,0,26,0.4572,15.0,60.0,2.0,-15.0,1.57,10.0,300.0
5,0,27,0.4872,15.0,60.0,2.0,-15.0,7.46,10.0,300.0
5,0,28,0.492,15.0,60.0,2.0,-15.0,5.24,10.0,300.0
5,0,29,0.4813,15.0,60.0,2.0,-15.0,10.0,10.0,300.0
6,0,0,0.4252,20.89,55.98,0.76,-3.87,5.83,0.1,300.0
6,0,1,0.4869,15.0,56.22,0.48,-15.0,10.0,0.1,138.31
6,0,2,0.4986,15.0,40.07,0.08,-15.0,10.0,5.17,50.0
6,0,3,0.4769,15.0,46.92,0.0,-11.0,8.87,10.0,50.0
6,0,4,0.5062,15.0,60.0,0.0,-0.64,2.18,10.0,50.0
6,0,5,0.4555,25.2,52.09,0.0,-1.02,6.33,10.0,50.0
6,0,6,0.5437,15.0,58.79,0.0,0.0,10.0,10.0,50.0
6,0,7,0.4918,34.34,55.04,0.0,0.0,10.0,10.0,50.0
6,0,8,0.443,43.29,55.23,0.0,0.0,1.0,10.0,50.0
6,0,9,0.447,23.23,57.39,0.0,0.0,4.2,10.0,50.0
6,0,10,0.4753,29.19,30.97,0.0,0.0,1.23,10.0,50.0
6,0,11,0.4692,15.0,45.76,0.0,0.0,1.0,10.0,50.0
6,0,12,0.4445,15.0,59.15,0.0,0.0,1.0,10.0,50.0
6,0,13,0.366,15.0,60.0,0.0,0.0,1.0,10.0,50.0
6,0,14,0.3698,15.0,60.0,0.0,0.0,1.0,10.0,50.0
6,0,15,0.3776,15.0,60.0,0.0,0.0,1.0,10.0,50.0
6,0,16,0.3913,15.0,57.61,0.0,0.0,2.73,10.0,50.0
6,0,17,0.4407,15.0,36.18,0.0,0.0,4.47,10.0,50.0
6,0,18,0.4602,15.0,30.35,0.0,0.0,1.0,10.0,50.0
6,0,19,0.3989,15.0,56.86,0.0,0.0,1.01,10.0,50.0
6,0,20,0.4476,15.0,30.0,0.0,0.0,2.13,10.0,50.0
6,0,21,0.4642,15.0,30.0,0.0,0.0,1.0,10.0,50.0
6,0,22,0.4202,15.0,30.0,0.0,0.0,1.0,10.0,50.0
6,0,23,0.4198,15.0,30.0,0.0,0.0,1.0,10.0,50.0
6,0,24,0.3728,15.0,30.0,0.0,0.0,1.0,10.0,50.0
6,0,25,0.3739,15.0,30.0,0.0,0.0,1.0,10.0,50.0
6,0,26,0.3787,15.0,30.0,0.0,0.0,1.0,10.0,50.0
6,0,27,0.3727,15.0,30.0,0.0,0.0,1.0,10.0,50.0
6,0,28,0.3687,15.0,30.0,0.0,0.0,1.0,10.0,50.0
6,0,29,0.3687,15.0,30.0,0.0,0.0,1.0,10.0,50.0
7,0,0,0.501,54.46,32.13,0.17,-1.52,7.88,4.75,274.47
7,0,1,0.5469,55.8,30.0,0.0,-9.63,10.0,6.01,74.61
7,0,2,0.4875,25.04,30.0,0.03,-11.18,10.0,3.37,246.06
7,0,3,0.5028,16.65,30.0,0.0,-14.5,10.0,1.4,292.94
7,0,4,0.5457,15.0,30.0,0.0,-15.0,8.31,0.1,300.0
7,0,5,0.5235,15.0,30.0,0.0,-6.85,10.0,0.1,300.0
7,0,6,0.4871,15.0,30.0,0.27,-0.38,7.56,0.1,300.0
7,0,7,0.5413,15.0,30.0,0.0,-13.82,10.0,0.1,300.0
7,0,8,0.5248,15.0,30.0,0.0,-15.0,10.0,0.1,300.0
7,0,9,0.5675,15.0,30.0,0.0,-15.0,10.0,0.1,300.0
