score,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.4994,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,39.95,1.98,-14.5,3.84,5.27,108.65
0.5163,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,16.96,31.52,1.98,-12.14,3.84,5.27,108.65
0.4967,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,40.4,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.5005,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,26.56,31.52,1.98,-14.5,3.84,5.27,108.65
0.494,16.18,35.07,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.5088,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,26.72,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.5157,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,36.03,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.5178,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,3.43,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.4817,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-6.24,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-12.14,3.84,5.27,108.65
0.5063,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-12.48,4.88,3,57.17,20.44,35.58,1.26,-0.88,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5105,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,58.05,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5216,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,8.62,5.27,108.65
0.5251,16.18,32.49,1.74,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5151,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,28.52,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5224,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,5.01,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.4999,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,9.16,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5161,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,1.5,5.27,108.65
0.5178,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-9.71,3.84,5.27,108.65
0.5185,16.18,32.49,1.56,-14.5,7.97,4.9,256.66,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5218,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,9.44,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5236,16.18,32.49,1.56,-14.5,7.97,4.9,152.3,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5185,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-3.13,9.98,5.27,108.65
0.5149,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-9.42,9.98,5.27,108.65
0.5056,16.18,32.49,1.56,-14.5,2.52,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5225,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,253.54,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5182,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,7.84,108.65
0.5081,42.12,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5239,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,237.18,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5146,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,33.28,31.52,1.98,-14.5,3.84,5.27,108.65
0.507,16.18,32.49,1.56,-14.5,2.38,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5208,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-10.54,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.522,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,213.08,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5217,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,7.59,5.27,108.65
0.5181,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.13,-14.5,9.98,5.27,108.65
0.5171,16.18,32.49,1.29,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.52,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,30.63,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5192,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.29,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.4943,16.18,32.49,1.56,-5.69,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5254,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,8.86,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5002,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-10.35,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5181,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-10.63,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5007,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,41.71,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5408,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5228,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.84,-14.5,9.98,5.27,108.65
0.5026,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-11,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5141,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,37.65,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.4987,16.18,42.14,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5085,32.66,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5242,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.63,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5237,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.24,108.65
0.5191,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.45,-14.5,3.84,5.27,108.65
0.518,16.18,32.49,1.56,-14.5,3.78,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5197,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,2.7,108.65
0.5232,16.18,32.49,1.56,-14.5,6.97,4.9,76.42,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5002,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,39.95,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5481,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.4844,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-6.52,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5134,16.18,32.49,1.56,-13.04,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5144,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.22,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.4992,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,40.4,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5007,16.18,32.49,0.08,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5205,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-3.44,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5038,16.18,32.49,1.56,-9.93,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5237,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,96.99,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5193,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.33,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.4829,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-6.24,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.5164,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3.98,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5145,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,0.39,-14.5,3.84,5.27,108.65
0.5212,16.18,32.49,1.56,-14.5,6.97,3.82,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,3.84,5.27,108.65
0.4871,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,58.05,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5383,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,47.46,34.77,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5397,16.18,32.49,1.55,-14.5,7.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5163,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,28.52,31.52,1.98,-14.5,9.98,5.27,108.65
0.5404,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,5.01,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5202,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,239.61
0.5659,16.18,32.49,1.56,-14.5,6.97,9.02,216.79,19.01,31.18,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5468,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,1.59,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5644,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-13.14,9.98,5.27,108.65
0.5674,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,181.32
0.5219,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,1.91,-14.93,2.63,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5399,16.18,32.49,1.56,-14.5,6.97,4.9,256.32,19.01,31.18,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5069,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,54.7,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5436,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,0.17,57.17,42.12,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5241,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,0.1,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5172,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,38.34,31.52,1.98,-14.5,9.98,5.27,108.65
0.5535,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,6.03,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5349,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,4.38,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.54,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,0.36,-14.5,9.98,5.27,108.65
0.5287,16.18,32.49,1.56,-14.5,6.97,1.48,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5348,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,39.94,31.52,1.98,-14.5,9.98,5.27,108.65
0.5146,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,9.58,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5403,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,107.45
0.5643,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,0.17,57.17,30.63,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5439,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,266.33
0.5441,16.18,32.49,1.56,-14.5,7.97,9.41,216.79,19.01,34.77,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.52,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-7.14,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5384,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,40.13,34.77,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5243,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.37,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5342,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,1.57,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5535,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,1.28,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5479,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.84,-14.5,9.98,5.27,108.65
0.5239,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,74.48
0.523,16.18,32.49,1.56,-14.5,6.97,4.9,236.49,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5468,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,9.46,108.65
0.5487,16.18,32.49,1.56,-14.5,6.97,4.9,225.98,19.01,34.77,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5418,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-11.08,9.98,5.27,108.65
0.5211,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,7.52,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5219,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,64.43
0.5398,16.18,32.49,1.56,-14.5,6.14,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.522,16.18,32.49,1.45,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.537,16.18,32.49,1.56,-14.5,7.97,4.9,73.26,19.01,31.18,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5401,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,19.01,31.18,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,2.7,108.65
0.5453,16.18,32.49,1.56,-14.5,7.97,4.9,76.42,19.01,34.77,1.91,-14.93,4.88,0.17,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5221,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,34.77,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.1,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.527,16.18,32.49,1.56,-14.5,7.97,4.9,216.79,48.92,31.18,1.91,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
0.5126,16.18,32.49,1.56,-14.5,6.97,4.9,216.79,19.01,31.18,0.07,-14.93,4.88,3,57.17,20.44,35.58,1.26,-0.62,7.52,9.47,196.68,15.83,31.52,1.98,-14.5,9.98,5.27,108.65
